timestamp;value;is_anomaly
12770;0.806365609;0
12780;0.933278322;0
12790;0.877447248;0
12800;1.074583173;0
12810;1.013141394;0
12820;1.039645433;0
12830;0.935435832;0
12840;1.061442614;0
12850;0.938583195;0
12860;0.190169483;0
12870;-0.041183218;0
12880;-0.028920131;0
12890;0.203341424;0
12900;0.008845929;0
12910;0.044613369;0
12920;0.041682184;0
12930;0.057522289;0
12940;0.133634746;0
12950;0.088913046;0
12960;0.103565894;0
12970;0.229114011;0
12980;0.271793723;0
12990;0.144802913;0
13000;0.171378687;0
13010;0.343546927;0
13020;0.179216042;0
13030;0.375412226;0
13040;0.197844401;0
13050;0.140975431;0
13060;0.159334928;0
13070;0.15544571;0
13080;0.239510104;0
13090;0.201249033;0
13100;0.242171794;0
13110;0.303893447;0
13120;0.191009849;0
13130;0.324657202;0
13140;0.207931876;0
13150;0.222192973;0
13160;0.302643716;0
13170;0.264679611;0
13180;0.275173992;0
13190;0.38670814;0
13200;0.31655395;0
13210;0.336911976;0
13220;0.308340967;0
13230;0.302844852;0
13240;0.390270174;0
13250;0.415317088;0
13260;0.325225115;0
13270;0.607670844;0
13280;0.358359098;0
13290;0.44309324;0
13300;0.555948675;0
13310;0.421712399;0
13320;0.444351137;0
13330;0.586340606;0
13340;0.569927335;0
13350;0.545726418;0
13360;0.413910121;0
13370;0.574959457;0
13380;0.57572937;0
13390;0.44556278;0
13400;0.566861212;0
13410;0.552537918;0
13420;0.477870196;0
13430;0.489074886;0
13440;0.562297642;0
13450;0.584460676;0
13460;0.779109478;0
13470;0.613883018;0
13480;0.466367364;0
13490;0.560337305;0
13500;0.518562019;0
13510;0.64329052;0
13520;0.567047179;0
13530;0.673749268;0
13540;0.621594071;0
13550;0.650462091;0
13560;0.83907783;0
13570;0.788722456;0
13580;0.811239243;0
13590;0.719882727;0
13600;0.770013273;0
13610;0.726082027;0
13620;0.71516192;0
13630;0.794215441;0
13640;0.787427068;0
13650;0.892768264;0
13660;0.82036829;0
13670;0.949109912;0
13680;0.96110028;0
13690;0.813064814;0
13700;0.961143374;0
13710;0.781398058;0
13720;0.835511744;0
13730;0.909920096;0
13740;0.950643599;0
13750;0.88363272;0
13760;0.891662121;0
13770;0.963009119;0
13780;0.974859118;0
13790;0.810340405;0
13800;0.891932309;0
13810;1.005243897;0
13820;0.956378281;0
13830;1.023315907;0
13840;0.082900703;0
13850;0.047498807;0
13860;0.04026914;0
13870;0.044982899;0
13880;0.032041997;0
13890;0.066454776;0
13900;0.046421442;0
13910;0.178940505;0
13920;0.099251524;0
13930;0.078470901;0
13940;0.059024848;0
13950;2.088316202;1
13960;0.175642967;0
13970;0.15388763;0
13980;0.220653355;0
13990;0.424804538;0
14000;0.18860358;0
14010;0.331622541;0
14020;0.267186314;0
14030;0.244832069;0
14040;0.162444651;0
14050;0.273677915;0
14060;0.362805963;0
14070;0.362805963;0
14080;0.331265867;0
14090;0.243512154;0
14100;0.227177173;0
14110;0.146244377;0
14120;0.146244377;0
14130;0.223730773;0
14140;0.225552082;0
14150;0.221854925;0
14160;0.287180811;0
14170;0.340599388;0
14180;0.340599388;0
14190;0.336690813;0
14200;0.404847652;0
14210;0.389466077;0
14220;0.470015883;0
14230;0.352368325;0
14240;0.352368325;0
14250;0.391706705;0
14260;0.398756593;0
14270;0.495895445;0
14280;0.52938354;0
14290;0.36719346;0
14300;0.493746817;0
14310;0.446768939;0
14320;0.476940691;0
14330;0.481211007;0
14340;0.519069672;0
14350;0.489984393;0
14360;0.538138211;0
14370;0.535445273;0
14380;0.52243793;0
14390;0.548361301;0
14400;0.606248558;0
14410;0.601670802;0
14420;0.601670802;0
14430;0.668909729;0
14440;0.680748284;0
14450;0.591417789;0
14460;0.676107049;0
14470;0.640826404;0
14480;0.654740155;0
14490;0.76461482;0
14500;0.61252445;0
14510;0.73915416;0
14520;0.656014323;0
14530;0.604529023;0
14540;0.621330976;0
14550;0.658479333;0
14560;0.817634523;0
14570;0.6677531;0
14580;0.75701803;0
14590;0.709343076;0
14600;0.770781875;0
14610;0.753073215;0
14620;0.754019499;0
14630;0.77128458;0
14640;0.78018415;0
14650;0.84622097;0
14660;0.77171278;0
14670;0.862730265;0
14680;0.910002053;0
14690;0.925952435;0
14700;0.903212905;0
14710;0.948570788;0
14720;0.985643983;0
14730;0.90784812;0
14740;0.910338104;0
14750;0.967428565;0
14760;0.914807022;0
14770;0.859386265;0
14780;0.956773698;0
14790;0.939570963;0
14800;1.013835907;0
14810;0.879727423;0
14820;1.026922107;0
14830;-0.009046214;0
14840;-0.028127214;0
14850;-0.061629239;0
14860;0.073155388;0
14870;0.037089545;0
14880;0.050749309;0
14890;-0.024040319;0
14900;-0.010641336;0
14910;-0.080532409;0
14920;0.088943012;0
14930;-0.042512223;0
14940;0.012720168;0
14950;0.083586246;0
14960;0.104902185;0
14970;0.167394891;0
14980;0.15834783;0
14990;0.143274695;0
15000;0.074796163;0
